412,test,Black,Fixation,Black,number7Mirror,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,MIRROR,Incompatible,-1,Larger5,7,400;400;400,24;24;24,16.67,675013,d,453,1
499,test,Black,Fixation,Black,number4,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,NORMAL,Incompatible,1,Smaller5,4,400;400;400,24;24;24,16.67,676684,k,474,1
512,test,Black,Fixation,Black,number9Mirror,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,MIRROR,Incompatible,-1,Larger5,9,400;400;400,24;24;24,16.67,678330,d,453,1
308,test,Black,Fixation,Black,number4Mirror,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,MIRROR,Incompatible,1,Smaller5,4,400;400;400,24;24;24,16.67,680260,d,734,0
517,test,Black,Fixation,Black,number1Mirror,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,MIRROR,Incompatible,1,Smaller5,1,400;400;400,24;24;24,16.67,682930,k,1071,1
323,test,Black,Fixation,Black,number1,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,NORMAL,Incompatible,1,Smaller5,1,400;400;400,24;24;24,16.67,684623,k,495,1
534,test,Black,Fixation,Black,number9,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,NORMAL,Incompatible,-1,Larger5,9,400;400;400,24;24;24,16.67,686347,d,537,1
436,test,Black,Fixation,Black,number7Mirror,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,MIRROR,Incompatible,-1,Larger5,7,400;400;400,24;24;24,16.67,688248,d,706,1
357,test,Black,Fixation,Black,number4Mirror,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,MIRROR,Incompatible,1,Smaller5,4,400;400;400,24;24;24,16.67,689891,k,448,1
523,test,Black,Fixation,Black,number4,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,NORMAL,Incompatible,1,Smaller5,4,400;400;400,24;24;24,16.67,691554,k,478,1
454,test,Black,Fixation,Black,number6,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,NORMAL,Incompatible,-1,Larger5,6,400;400;400,24;24;24,16.67,693203,d,460,1
410,test,Black,Fixation,Black,number7,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,NORMAL,Incompatible,-1,Larger5,7,400;400;400,24;24;24,16.67,694846,d,453,1
505,test,Black,Fixation,Black,number6Mirror,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,MIRROR,Incompatible,-1,Larger5,6,400;400;400,24;24;24,16.67,696518,d,474,1
307,test,Black,Fixation,Black,number4,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,NORMAL,Incompatible,1,Smaller5,4,400;400;400,24;24;24,16.67,698226,k,516,1
418,test,Black,Fixation,Black,number1,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,NORMAL,Incompatible,1,Smaller5,1,400;400;400,24;24;24,16.67,700437,k,1028,1
376,test,Black,Fixation,Black,number3Mirror,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,MIRROR,Incompatible,1,Smaller5,3,400;400;400,24;24;24,16.67,702143,k,517,1
398,test,Black,Fixation,Black,number3,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,NORMAL,Incompatible,1,Smaller5,3,400;400;400,24;24;24,16.67,703709,k,366,1
302,test,Black,Fixation,Black,number3,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,NORMAL,Incompatible,1,Smaller5,3,400;400;400,24;24;24,16.67,705310,k,400,1
367,test,Black,Fixation,Black,number9,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,NORMAL,Incompatible,-1,Larger5,9,400;400;400,24;24;24,16.67,707004,d,493,1
379,test,Black,Fixation,Black,number4,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,NORMAL,Incompatible,1,Smaller5,4,400;400;400,24;24;24,16.67,708777,k,584,1
516,test,Black,Fixation,Black,number1Mirror,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,MIRROR,Incompatible,1,Smaller5,1,400;400;400,24;24;24,16.67,710465,k,488,1
378,test,Black,Fixation,Black,number4,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,NORMAL,Incompatible,1,Smaller5,4,400;400;400,24;24;24,16.67,712236,k,576,1
501,test,Black,Fixation,Black,number4Mirror,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,MIRROR,Incompatible,1,Smaller5,4,400;400;400,24;24;24,16.67,713872,k,445,1
527,test,Black,Fixation,Black,number6,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,NORMAL,Incompatible,-1,Larger5,6,400;400;400,24;24;24,16.67,715546,d,486,1
300,test,Black,Fixation,Black,number1Mirror,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,MIRROR,Incompatible,1,Smaller5,1,400;400;400,24;24;24,16.67,717983,k,1239,1
353,test,Black,Fixation,Black,number3Mirror,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,MIRROR,Incompatible,1,Smaller5,3,400;400;400,24;24;24,16.67,719718,k,542,1
520,test,Black,Fixation,Black,number3Mirror,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,MIRROR,Incompatible,1,Smaller5,3,400;400;400,24;24;24,16.67,721534,k,624,1
502,test,Black,Fixation,Black,number6,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,NORMAL,Incompatible,-1,Larger5,6,400;400;400,24;24;24,16.67,723222,d,496,1
479,test,Black,Fixation,Black,number6,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,NORMAL,Incompatible,-1,Larger5,6,400;400;400,24;24;24,16.67,724921,d,510,1
513,test,Black,Fixation,Black,number9Mirror,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,MIRROR,Incompatible,-1,Larger5,9,400;400;400,24;24;24,16.67,727157,d,1046,1
371,test,Black,Fixation,Black,number1,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,NORMAL,Incompatible,1,Smaller5,1,400;400;400,24;24;24,16.67,728809,k,465,1
346,test,Black,Fixation,Black,number1,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,NORMAL,Incompatible,1,Smaller5,1,400;400;400,24;24;24,16.67,730396,k,402,1
355,test,Black,Fixation,Black,number4,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,NORMAL,Incompatible,1,Smaller5,4,400;400;400,24;24;24,16.67,732209,k,615,1
305,test,Black,Fixation,Black,number3Mirror,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,MIRROR,Incompatible,1,Smaller5,3,400;400;400,24;24;24,16.67,734065,k,671,1
525,test,Black,Fixation,Black,number4Mirror,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,MIRROR,Incompatible,1,Smaller5,4,400;400;400,24;24;24,16.67,735838,k,577,1
511,test,Black,Fixation,Black,number9,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,NORMAL,Incompatible,-1,Larger5,9,400;400;400,24;24;24,16.67,737733,d,705,1
337,test,Black,Fixation,Black,number6Mirror,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,MIRROR,Incompatible,-1,Larger5,6,400;400;400,24;24;24,16.67,739371,d,443,1
450,test,Black,Fixation,Black,number4,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,NORMAL,Incompatible,1,Smaller5,4,400;400;400,24;24;24,16.67,740990,k,429,1
480,test,Black,Fixation,Black,number6Mirror,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,MIRROR,Incompatible,-1,Larger5,6,400;400;400,24;24;24,16.67,742765,d,587,1
422,test,Black,Fixation,Black,number3,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,NORMAL,Incompatible,1,Smaller5,3,400;400;400,24;24;24,16.67,744410,k,449,1
493,test,Black,Fixation,Black,number1Mirror,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,MIRROR,Incompatible,1,Smaller5,1,400;400;400,24;24;24,16.67,746289,k,696,1
496,test,Black,Fixation,Black,number3Mirror,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,MIRROR,Incompatible,1,Smaller5,3,400;400;400,24;24;24,16.67,747946,k,469,1
384,test,Black,Fixation,Black,number6Mirror,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,MIRROR,Incompatible,-1,Larger5,6,400;400;400,24;24;24,16.67,749683,d,538,1
417,test,Black,Fixation,Black,number9Mirror,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,MIRROR,Incompatible,-1,Larger5,9,400;400;400,24;24;24,16.67,751407,d,529,1
508,test,Black,Fixation,Black,number7Mirror,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,MIRROR,Incompatible,-1,Larger5,7,400;400;400,24;24;24,16.67,753077,d,483,1
459,test,Black,Fixation,Black,number7,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,NORMAL,Incompatible,-1,Larger5,7,400;400;400,24;24;24,16.67,754747,d,485,1
470,test,Black,Fixation,Black,number3,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,NORMAL,Incompatible,1,Smaller5,3,400;400;400,24;24;24,16.67,756369,k,424,1
437,test,Black,Fixation,Black,number7Mirror,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,MIRROR,Incompatible,-1,Larger5,7,400;400;400,24;24;24,16.67,758065,d,505,1
389,test,Black,Fixation,Black,number7Mirror,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,MIRROR,Incompatible,-1,Larger5,7,400;400;400,24;24;24,16.67,759674,d,412,1
460,test,Black,Fixation,Black,number7Mirror,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,MIRROR,Incompatible,-1,Larger5,7,400;400;400,24;24;24,16.67,761231,d,370,1
468,test,Black,Fixation,Black,number1Mirror,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,MIRROR,Incompatible,1,Smaller5,1,400;400;400,24;24;24,16.67,762920,k,492,1
316,test,Black,Fixation,Black,number7Mirror,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,MIRROR,Incompatible,-1,Larger5,7,400;400;400,24;24;24,16.67,764524,d,413,1
510,test,Black,Fixation,Black,number9,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,NORMAL,Incompatible,-1,Larger5,9,400;400;400,24;24;24,16.67,766378,d,666,1
457,test,Black,Fixation,Black,number6Mirror,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,MIRROR,Incompatible,-1,Larger5,6,400;400;400,24;24;24,16.67,768163,d,584,1
411,test,Black,Fixation,Black,number7,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,NORMAL,Incompatible,-1,Larger5,7,400;400;400,24;24;24,16.67,769789,d,427,1
338,test,Black,Fixation,Black,number7,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,NORMAL,Incompatible,-1,Larger5,7,400;400;400,24;24;24,16.67,771349,d,370,1
481,test,Black,Fixation,Black,number6Mirror,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,MIRROR,Incompatible,-1,Larger5,6,400;400;400,24;24;24,16.67,773037,d,492,1
507,test,Black,Fixation,Black,number7,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,NORMAL,Incompatible,-1,Larger5,7,400;400;400,24;24;24,16.67,774617,d,389,1
351,test,Black,Fixation,Black,number3,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,NORMAL,Incompatible,1,Smaller5,3,400;400;400,24;24;24,16.67,776392,k,580,1
335,test,Black,Fixation,Black,number6,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,NORMAL,Incompatible,-1,Larger5,6,400;400;400,24;24;24,16.67,778081,d,502,1
431,test,Black,Fixation,Black,number6,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,NORMAL,Incompatible,-1,Larger5,6,400;400;400,24;24;24,16.67,779702,d,423,1
370,test,Black,Fixation,Black,number1,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,NORMAL,Incompatible,1,Smaller5,1,400;400;400,24;24;24,16.67,781366,k,471,1
462,test,Black,Fixation,Black,number9,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,NORMAL,Incompatible,-1,Larger5,9,400;400;400,24;24;24,16.67,783160,d,598,1
451,test,Black,Fixation,Black,number4,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,NORMAL,Incompatible,1,Smaller5,4,400;400;400,24;24;24,16.67,784915,k,570,1
497,test,Black,Fixation,Black,number3Mirror,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,MIRROR,Incompatible,1,Smaller5,3,400;400;400,24;24;24,16.67,786740,k,628,1
341,test,Black,Fixation,Black,number7Mirror,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,MIRROR,Incompatible,-1,Larger5,7,400;400;400,24;24;24,16.67,788449,d,521,1
373,test,Black,Fixation,Black,number1Mirror,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,MIRROR,Incompatible,1,Smaller5,1,400;400;400,24;24;24,16.67,790180,k,534,1
456,test,Black,Fixation,Black,number6Mirror,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,MIRROR,Incompatible,-1,Larger5,6,400;400;400,24;24;24,16.67,792002,d,624,1
311,test,Black,Fixation,Black,number6,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,NORMAL,Incompatible,-1,Larger5,6,400;400;400,24;24;24,16.67,793757,d,561,1
489,test,Black,Fixation,Black,number9Mirror,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,MIRROR,Incompatible,-1,Larger5,9,400;400;400,24;24;24,16.67,795406,d,460,1
423,test,Black,Fixation,Black,number3,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,NORMAL,Incompatible,1,Smaller5,3,400;400;400,24;24;24,16.67,797052,k,457,1
319,test,Black,Fixation,Black,number9,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,NORMAL,Incompatible,-1,Larger5,9,400;400;400,24;24;24,16.67,798878,d,632,1
474,test,Black,Fixation,Black,number4,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,NORMAL,Incompatible,1,Smaller5,4,400;400;400,24;24;24,16.67,800669,k,607,1
365,test,Black,Fixation,Black,number7Mirror,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,MIRROR,Incompatible,-1,Larger5,7,400;400;400,24;24;24,16.67,802350,d,488,1
440,test,Black,Fixation,Black,number9Mirror,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,MIRROR,Incompatible,-1,Larger5,9,400;400;400,24;24;24,16.67,804190,d,643,1
303,test,Black,Fixation,Black,number3,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,NORMAL,Incompatible,1,Smaller5,3,400;400;400,24;24;24,16.67,805919,k,540,1
352,test,Black,Fixation,Black,number3Mirror,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,MIRROR,Incompatible,1,Smaller5,3,400;400;400,24;24;24,16.67,807676,k,564,1
391,test,Black,Fixation,Black,number9,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,NORMAL,Incompatible,-1,Larger5,9,400;400;400,24;24;24,16.67,809419,d,556,1
383,test,Black,Fixation,Black,number6,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,NORMAL,Incompatible,-1,Larger5,6,400;400;400,24;24;24,16.67,811377,d,764,1
380,test,Black,Fixation,Black,number4Mirror,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,MIRROR,Incompatible,1,Smaller5,4,400;400;400,24;24;24,16.67,813236,k,673,1
518,test,Black,Fixation,Black,number3,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,NORMAL,Incompatible,1,Smaller5,3,400;400;400,24;24;24,16.67,814950,k,522,1
471,test,Black,Fixation,Black,number3,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,NORMAL,Incompatible,1,Smaller5,3,400;400;400,24;24;24,16.67,816713,k,567,1
491,test,Black,Fixation,Black,number1,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,NORMAL,Incompatible,1,Smaller5,1,400;400;400,24;24;24,16.67,818368,k,455,1
529,test,Black,Fixation,Black,number6Mirror,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,MIRROR,Incompatible,-1,Larger5,6,400;400;400,24;24;24,16.67,820067,d,504,1
528,test,Black,Fixation,Black,number6Mirror,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,MIRROR,Incompatible,-1,Larger5,6,400;400;400,24;24;24,16.67,821736,d,473,1
416,test,Black,Fixation,Black,number9Mirror,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,MIRROR,Incompatible,-1,Larger5,9,400;400;400,24;24;24,16.67,823326,d,398,1
498,test,Black,Fixation,Black,number4,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,NORMAL,Incompatible,1,Smaller5,4,400;400;400,24;24;24,16.67,825002,k,489,1
342,test,Black,Fixation,Black,number9,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,NORMAL,Incompatible,-1,Larger5,9,400;400;400,24;24;24,16.67,826628,d,431,1
321,test,Black,Fixation,Black,number9Mirror,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,MIRROR,Incompatible,-1,Larger5,9,400;400;400,24;24;24,16.67,828262,d,449,1
406,test,Black,Fixation,Black,number6,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,NORMAL,Incompatible,-1,Larger5,6,400;400;400,24;24;24,16.67,829849,d,402,1
361,test,Black,Fixation,Black,number6Mirror,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,MIRROR,Incompatible,-1,Larger5,6,400;400;400,24;24;24,16.67,831508,k,461,0
463,test,Black,Fixation,Black,number9,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,NORMAL,Incompatible,-1,Larger5,9,400;400;400,24;24;24,16.67,833755,d,641,1
387,test,Black,Fixation,Black,number7,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,NORMAL,Incompatible,-1,Larger5,7,400;400;400,24;24;24,16.67,835471,d,524,1
358,test,Black,Fixation,Black,number6,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,NORMAL,Incompatible,-1,Larger5,6,400;400;400,24;24;24,16.67,837275,d,611,1
477,test,Black,Fixation,Black,number4Mirror,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,MIRROR,Incompatible,1,Smaller5,4,400;400;400,24;24;24,16.67,838991,k,527,1
526,test,Black,Fixation,Black,number6,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,NORMAL,Incompatible,-1,Larger5,6,400;400;400,24;24;24,16.67,840853,d,672,1
313,test,Black,Fixation,Black,number6Mirror,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,MIRROR,Incompatible,-1,Larger5,6,400;400;400,24;24;24,16.67,842544,d,496,1
318,test,Black,Fixation,Black,number9,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,NORMAL,Incompatible,-1,Larger5,9,400;400;400,24;24;24,16.67,844101,d,371,1
394,test,Black,Fixation,Black,number1,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,NORMAL,Incompatible,1,Smaller5,1,400;400;400,24;24;24,16.67,845760,k,463,1
363,test,Black,Fixation,Black,number7,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Left,NORMAL,Incompatible,-1,Larger5,7,400;400;400,24;24;24,16.67,847697,d,750,1
445,test,Black,Fixation,Black,number1Mirror,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,MIRROR,Incompatible,1,Smaller5,1,400;400;400,24;24;24,16.67,849529,k,632,1
473,test,Black,Fixation,Black,number3Mirror,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,no,Right,MIRROR,Incompatible,1,Smaller5,3,400;400;400,24;24;24,16.67,851289,k,575,1
